Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
121_PFPr_future.txt,1,472,8.66,1,95.61,11.57,17.48,15.89,95.97,83.69,67.8,20.55,15.04,12.71,0.85,0,0.42,0.42,5.51,12.92,5.93,0.21,14.41,10.38,9.75,11.65,2.54,21.61,5.08,3.81,3.18,2.33,0.42,0.42,17.58,1.48,16.1,4.45,2.75,3.39,2.54,0.21,4.24,0.21,6.36,2.75,3.6,2.12,0.64,1.48,0.42,0,0.21,0,7.84,1.91,0.21,0,0,0.21,0.42,4.24,0,0,0.64,0.42,0,0,0,0,1.06,0.64,0.21,0.21,0,0,3.18,1.91,1.48,0,0,0,0.21,0,0,0.64,1.27,0.21,0,0,0,0.21,0.21,0.21,7.42,6.14,0.21,1.48,3.18,0.42,0,1.27,5.3,4.24,8.05,0.85,0,0,0,0,0,16.31,5.51,4.66,0,0,5.08,1.06
121_PFPr_past.txt,1,357,22.3,1.03,99,40.81,15.52,13.73,94.4,79.27,64.15,16.81,12.89,11.48,0.56,0,0.28,0,3.92,11.48,6.72,0.28,14.57,9.24,7.28,12.89,1.68,19.33,7.28,2.8,3.92,1.4,1.68,0.84,13.17,0.84,12.04,4.76,1.4,0.28,0.84,0.56,4.48,0,6.44,3.92,2.52,2.8,1.68,1.12,0.28,0.28,0,0,6.72,1.68,0,0,0,0.28,0.28,3.36,0,0.56,0,0.56,1.12,1.12,0,0,1.96,0.28,0.28,1.12,0.28,0,2.52,1.96,1.68,0.28,0,0,0,0,0,0.56,0,0.56,0.56,0,0,0.28,0.28,0,7.28,11.2,0,1.4,7.56,0.84,0,2.52,5.32,10.64,1.68,1.68,0,0,0,0,0,15.69,7.28,4.2,0,0,2.24,1.96
121_PFPr_present.txt,1,288,3.64,1.51,96.01,3.04,12.52,15.63,90.97,75,61.46,22.92,18.06,13.54,0.69,0.35,2.43,1.04,4.86,11.81,3.13,0.35,10.07,7.99,7.64,12.15,2.78,19.1,2.43,2.43,4.51,3.82,0.35,0.35,20.14,0.69,19.44,5.56,1.39,2.08,4.17,1.74,4.86,0.35,5.21,1.39,3.82,2.78,0.69,2.08,0.69,0,1.04,0,8.68,1.39,0,0,0,0,0.35,7.29,1.74,0.69,1.39,2.78,1.04,0.35,0,0.69,2.43,0.69,0.35,1.39,0,0,3.13,1.74,1.74,0,0,0,0.35,0,0.35,0.35,1.04,0.69,0,0,0,0,0.35,0.35,4.17,3.82,0.35,0,1.74,0.69,0.35,1.04,6.6,10.76,1.04,0.35,0,0,0,0,0,17.01,7.64,4.86,0,0,2.43,2.08
123_PFPr_future.txt,1,156,36.37,13.12,91.37,20.23,19.5,20.51,91.03,76.28,62.82,12.82,6.41,5.13,0,1.28,0,0,6.41,13.46,6.41,1.28,14.74,9.62,8.97,8.33,2.56,20.51,3.85,5.13,2.56,0,1.92,0.64,17.95,3.21,14.74,5.77,2.56,1.28,2.56,0.64,3.21,1.28,1.92,0,0,1.92,0,0,0,0,0,0,5.77,0.64,0,0,0,0,0.64,3.85,0,0,0,0,0,0,0,0,2.56,0,0,2.56,0,0,1.92,1.28,1.28,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.64,9.62,11.54,1.28,1.28,4.49,3.21,0,1.92,7.05,3.85,9.62,1.28,0,0,0,0,0,11.54,5.13,3.21,0,0,1.92,1.28
123_PFPr_past.txt,1,172,47.33,1,99,46.59,19.11,21.51,96.51,77.33,57.56,13.37,11.05,10.47,0,0,0,0.58,2.33,9.3,2.91,0,17.44,10.47,2.33,9.88,1.74,23.84,7.56,2.91,1.74,0.58,1.16,0,14.53,0,14.53,5.23,0.58,2.33,2.33,0.58,5.23,1.16,6.4,4.07,2.33,3.49,1.16,2.33,1.16,0,0,0,2.91,0,0,0,0,0,0,2.33,0,0.58,0,0,0,0,0,0,12.21,2.91,0,9.3,0,0,2.33,1.74,1.16,0,0,0,0,0,0,1.16,0.58,0.58,0,0,1.16,0,0,0.58,5.81,9.3,0.58,0.58,5.81,0.58,0,2.33,6.4,11.05,0,2.33,0,0,0,0,0,8.72,5.23,2.33,0,0,0,1.16
123_PFPr_present.txt,1,119,25.59,1,94.41,20.23,17,17.65,95.8,78.99,64.71,15.13,10.92,10.92,0,0,0,0,4.2,12.61,6.72,0,12.61,11.76,5.88,10.92,0.84,21.01,4.2,5.88,5.88,0.84,5.88,0,15.13,0.84,14.29,1.68,2.52,1.68,0.84,1.68,5.88,0,8.4,4.2,4.2,4.2,1.68,2.52,2.52,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,1.68,0,4.2,0,0,2.52,2.52,1.68,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,8.4,2.52,0,0,0.84,0,0,1.68,9.24,13.45,0.84,0,0,0,0,0,0,9.24,5.88,1.68,0,0,0,1.68
127_PFPr_future.txt,1,151,24.1,17.11,96.99,13.18,13.73,17.88,96.69,78.81,60.93,11.92,9.27,4.64,1.32,0,0,0.66,2.65,16.56,7.95,0,9.93,10.6,7.95,9.93,3.31,23.18,6.62,7.28,3.97,1.99,1.32,0.66,19.87,1.99,17.88,2.65,3.31,0,3.97,1.99,5.3,0,6.62,2.65,3.31,2.65,1.99,0,0,0,0,0,9.93,1.99,0,0,0,0.66,0.66,7.28,0,0.66,0,1.32,0.66,0.66,0,0,2.65,0,0,2.65,0.66,0,5.3,3.97,3.97,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0.66,8.61,11.26,0,1.99,7.28,1.99,0,0.66,6.62,11.92,4.64,1.32,0.66,0,0,0.66,0,11.92,7.28,1.99,0,0,1.32,1.32
127_PFPr_past.txt,1,133,28.48,77.87,54.88,55.32,16.63,9.02,99.25,78.2,64.66,18.05,9.77,4.51,4.51,0,0,0.75,8.27,15.04,8.27,0.75,13.53,12.78,7.52,7.52,0,18.8,6.77,3.76,5.26,4.51,0,0.75,8.27,3.01,5.26,2.26,0.75,0,1.5,0.75,0,1.5,5.26,3.76,1.5,1.5,0.75,0.75,0,0,0.75,0,8.27,0.75,0,0,0,0.75,0,6.77,0,0,0,0,1.5,0,0,1.5,9.77,1.5,0,8.27,0,0,3.01,2.26,2.26,0,0,0,0,0,0,0,0,0.75,0,0,0,0.75,0,0,9.77,4.51,0,1.5,1.5,0.75,0,0.75,9.02,12.78,1.5,3.01,0,0,0,0,0,9.02,6.02,0.75,0,0,0.75,1.5
127_PFPr_present.txt,1,84,39.01,1,99,8.95,21,10.71,96.43,79.76,64.29,14.29,8.33,8.33,0,0,0,0,5.95,19.05,7.14,2.38,15.48,9.52,8.33,7.14,3.57,17.86,11.9,4.76,0,0,0,0,14.29,3.57,10.71,2.38,1.19,0,2.38,1.19,4.76,1.19,4.76,1.19,2.38,2.38,0,1.19,0,1.19,0,0,3.57,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,3.57,0,1.19,0,2.38,0,2.38,1.19,1.19,0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,11.9,16.67,0,1.19,14.29,1.19,0,0,3.57,14.29,0,2.38,0,0,0,0,0,11.9,4.76,3.57,0,0,1.19,2.38
136_PrFP_future.txt,1,239,63.14,7.38,99,78.29,29.88,15.06,96.23,74.9,59,17.99,13.81,11.72,1.26,0,0,0.42,4.18,13.81,4.6,0.42,18.41,5.02,4.6,7.11,0.42,13.39,8.37,3.35,10.88,5.44,3.77,2.09,9.21,0.42,8.79,1.67,1.67,0.84,0.84,0.42,2.51,0,10.04,6.69,2.93,2.51,1.67,0.42,0,0,0.42,0,9.21,2.51,0.84,0.84,0,0,0.42,5.44,0,1.67,0,0,0,0,0,0,4.6,0,2.09,2.51,0,0,3.77,3.35,0.84,0,2.09,0,0,0,0,0,0.84,2.51,0,0,0,0,0,0,7.11,12.97,0,1.26,10.46,0.42,0,0.84,4.18,7.53,2.93,1.67,0,0,0,0,0,7.95,3.35,3.35,0,0,0.42,0.84
136_PrFP_past.txt,1,141,4.46,1,95.81,4.04,17.63,12.77,100,84.4,69.5,19.86,15.6,11.35,0,0,0,0.71,4.26,13.48,7.8,0,11.35,14.18,8.51,8.51,7.09,20.57,9.22,6.38,5.67,2.84,2.84,0,20.57,0.71,19.15,1.42,0.71,2.13,1.42,2.84,9.93,0.71,7.8,2.84,4.96,2.13,0.71,1.42,1.42,0,0,0,11.35,0.71,0,0,0,0,0.71,7.8,0,1.42,0,0,0,0,0,0,2.84,0,0,2.13,0.71,0,2.13,2.13,2.13,0,0,0,0,0,0,0.71,0,0.71,0.71,0,0,0,0,0.71,10.64,4.96,0.71,0,3.55,0.71,0,0,3.55,11.35,5.67,0,0,0,0,0,0,9.93,4.96,0,0,0,3.55,1.42
136_PrFP_present.txt,1,325,57.25,1.98,99,16.71,32.5,20.31,96.31,79.08,60,17.54,12.62,11.08,0.62,0,0,0.62,4.92,14.46,7.69,0.92,17.23,7.08,3.69,8.92,1.85,18.46,6.77,4.62,7.08,4.62,1.85,0.62,12,0,12,3.38,0.31,1.23,1.23,0.31,4.62,0,7.38,3.38,3.69,1.54,0.62,0.62,0,0,0.31,0,7.69,2.77,1.85,0,0,0,0.31,4.92,0,1.85,0,0,0,0,0,0,4.92,0.31,0.31,4,0.31,0,2.15,2.15,1.85,0,0.31,0,0,0,0,0.31,0.31,1.85,0,0,0,0,0.31,0,4.92,11.08,0,1.85,7.08,0.31,0.31,1.23,5.54,10.46,1.54,1.23,0,0,0,0,0,6.46,3.08,0.92,0,0,1.85,0.62
138_PFPr_future.txt,1,291,42.94,1,99,10.11,26.45,18.21,96.22,79.73,63.23,15.46,11.68,11.68,0,0,0,0,3.78,14.78,8.25,0.69,16.49,7.56,10.65,9.28,0.69,15.81,7.22,4.47,2.75,0.34,2.41,0,12.03,1.03,11,1.72,0.34,1.03,1.03,1.72,6.19,0,6.53,2.75,3.78,3.09,2.06,1.03,0.34,0,0.69,0,4.12,1.03,0,0,0,0,0.34,1.37,0,0.34,0,0,0,0,0,0,9.28,1.03,0,8.25,0,0,3.09,3.09,3.09,0,0,0,0,0,0,0,0.69,0.69,0,0,0,0,0,1.37,7.22,9.62,0.34,1.37,5.84,0.69,1.03,1.37,8.59,5.15,6.19,0.34,0,0,0,0,0,10.31,3.09,5.5,0,0.69,0,1.03
138_PFPr_past.txt,1,360,39.7,2.02,95.07,2.17,20,14.44,95.83,80.56,65,11.67,7.5,6.67,0,0.28,0,0.56,4.17,16.11,7.5,0.83,16.94,9.72,7.78,12.78,2.5,19.17,9.44,6.67,0.56,0,0.56,0,14.72,2.78,11.94,3.06,1.11,0.28,0.83,1.39,4.72,1.39,7.78,2.5,5.28,2.78,0.83,1.94,1.67,0,0,0,3.89,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,6.11,1.11,1.11,4.17,0.28,0,4.17,3.33,2.5,0,0.28,0,0,0,0,1.67,0.28,1.11,0,0.28,0,0,0.28,0,7.5,8.06,0,1.94,5,0.28,0.28,1.39,6.11,6.94,5,0.83,0,0,0,0,0,12.5,5,5,0,0,1.67,0.83
138_PFPr_present.txt,1,230,11.2,1,99,8.19,20.91,14.78,95.65,80.43,69.57,18.7,13.04,11.74,0.43,0,0.87,0,5.65,13.91,5.22,0,14.35,11.3,11.74,8.26,2.17,19.57,6.52,2.17,6.52,3.91,2.17,0.43,20,4.78,15.22,5.22,1.3,0.43,1.74,1.74,5.22,1.74,4.78,1.74,3.04,1.74,0.43,1.3,0,0.43,0.43,0,6.52,1.74,0.87,0,0.43,0,0,3.91,0.87,1.3,0.43,0.87,0.43,0,0,0.43,3.48,0.87,1.74,1.3,0,0,2.61,2.61,1.3,0.87,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,6.96,10,0,1.3,6.52,0.43,0,2.61,4.78,10.43,0.87,1.3,0,0,0,0,0,12.17,4.78,5.65,0,0,0.87,0.87
140_PrFP_future.txt,1,106,11.97,1.31,99,97.68,17.67,17.92,97.17,77.36,64.15,12.26,11.32,11.32,0,0,0,0,0.94,13.21,5.66,0,11.32,9.43,13.21,13.21,0.94,16.98,6.6,5.66,4.72,1.89,1.89,0.94,16.04,0,16.04,4.72,0.94,0.94,1.89,5.66,2.83,0,10.38,8.49,1.89,3.77,3.77,0,0,0,0,0,4.72,1.89,0.94,0,0,0,0,1.89,0,0.94,0,0,0,0,0,0,1.89,0,0,1.89,0,0,1.89,1.89,1.89,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0.94,0,15.09,12.26,0,3.77,5.66,0.94,0,3.77,3.77,1.89,10.38,0,0,0,0,0,0,16.04,5.66,4.72,0,0,2.83,2.83
140_PrFP_past.txt,1,122,55.44,4.17,87.98,1,24.4,16.39,96.72,77.05,63.11,11.48,9.84,9.84,0,0,0,0,1.64,17.21,9.84,0,16.39,9.02,9.84,9.84,0.82,13.11,5.74,5.74,0.82,0.82,0,0,11.48,1.64,9.84,3.28,0,0.82,0.82,3.28,0,0.82,9.84,1.64,7.38,5.74,0.82,4.1,3.28,0,0,0,3.28,0.82,0.82,0,0,0,0,0.82,0,0,0,0,0,0,0,0,5.74,0.82,0,4.92,0,0,6.56,6.56,3.28,0,3.28,0,0,0,0,0.82,0,0,0,0,0,0,0,0,4.1,4.92,0,2.46,2.46,0,0,0,7.38,7.38,0,1.64,0,0,0,0,0,9.02,4.1,2.46,0,0,0,2.46
140_PrFP_present.txt,1,258,52.03,4.93,99,6.71,25.8,15.89,95.74,81.4,62.02,13.95,9.69,8.53,1.16,0,0,0,4.26,12.02,6.2,0.78,18.6,7.75,9.69,7.36,1.94,17.83,8.91,5.81,4.26,3.1,0.78,0.39,13.57,1.55,12.02,3.1,2.33,0.78,2.33,1.94,2.33,0.39,5.04,1.55,3.1,2.33,0.39,1.55,0.78,0,0.39,0,4.65,1.94,0,0,0,0,0,2.33,0,0.39,0,0,0,0,0,0,0.78,0,0,0.78,0,0,2.33,1.55,1.55,0,0,0,0,0,0,0,0.39,1.55,0.78,0,0.39,0,0,0,6.98,9.69,0.39,0.39,6.98,1.16,0,0.78,10.85,8.91,3.49,0.78,0,0,0,0,0,11.63,3.88,4.26,0,0,2.33,1.16
143_PFPr_future.txt,1,146,42.14,1,99,20.23,12.17,13.7,93.15,80.14,65.07,17.81,10.27,10.27,0,0,0,0,7.53,12.33,2.74,1.37,20.55,6.16,9.59,6.85,2.05,18.49,6.16,6.85,2.05,0.68,1.37,0,18.49,2.05,16.44,7.53,0.68,2.05,3.42,1.37,4.79,0,3.42,1.37,1.37,0.68,0,0,0,0,0,0,1.37,0.68,0,0,0,0,0.68,0.68,0,0.68,0,0,0,0,0,0,1.37,0,0.68,0,0.68,0,2.74,1.37,0.68,0,0,0,0,0.68,0,0,0.68,0.68,0,0,0,0,0,0,12.33,15.75,0,1.37,8.9,0,0,6.16,8.22,7.53,4.11,2.05,0,0,0,0,0,10.96,8.22,0.68,0,0,0.68,1.37
143_PFPr_past.txt,1,164,62.96,1,95.44,37.8,14.91,14.63,92.07,72.56,56.71,14.63,12.8,12.8,0,0,0,0,1.83,12.2,3.66,0,18.29,7.93,3.66,7.32,0.61,17.68,7.93,5.49,3.66,1.83,1.83,0,11.59,0,11.59,4.88,0,1.22,2.44,0,2.44,0,7.32,3.66,2.44,4.27,1.22,1.83,1.22,0,0.61,0,3.66,1.22,0,0,0,0,0.61,1.22,0,1.22,0,0,0,0,0,0,9.15,4.27,0.61,4.88,0,0,2.44,0.61,0.61,0,0,0,0,1.22,0,0,0.61,2.44,0,0.61,0,0,0,0,5.49,10.37,1.22,0,5.49,1.83,0,3.05,3.05,5.49,0.61,0.61,0,0,0,0,0,9.15,6.1,1.22,0,0,0,1.83
143_PFPr_present.txt,1,128,50.47,1,99,12.13,18.29,12.5,91.41,73.44,61.72,14.84,11.72,11.72,0,0,0,0,3.13,14.84,5.47,0.78,16.41,7.81,6.25,8.59,0.78,16.41,5.47,5.47,0.78,0,0.78,0,11.72,2.34,9.38,3.91,2.34,0,0,0,2.34,0,2.34,0.78,1.56,0.78,0,0.78,0.78,0,0,0,1.56,1.56,0,0,0,0,1.56,0,0,0,0,0,1.56,0,0,1.56,5.47,0,3.91,1.56,0,0,1.56,0.78,0.78,0,0,0,0,0,0,0,0,0.78,0,0.78,0,0,0.78,0.78,6.25,15.63,0,2.34,10.94,1.56,0,0.78,5.47,8.59,0,0.78,0,0,0,0,0,8.59,5.47,1.56,0,0,0,1.56
145_PrFP_future.txt,1,124,77.83,11.07,83.05,44.38,24.8,16.94,96.77,80.65,67.74,14.52,12.1,9.68,1.61,0,0,0,2.42,16.13,8.06,0.81,23.39,7.26,5.65,10.48,0,19.35,5.65,4.03,2.42,1.61,0.81,0,14.52,1.61,12.9,0.81,0,8.06,3.23,0,2.42,0,9.68,5.65,4.03,4.84,4.03,0.81,0.81,0,0,0,8.06,3.23,3.23,0.81,0,0,0.81,4.03,0,0,0,0,0,0,0,0,1.61,0.81,0.81,0,0,0,4.84,4.84,4.03,0,0,0,0,0,0,0,3.23,0.81,0,0,0,0,0,0,7.26,12.1,0,4.03,12.1,0,0,0,2.42,1.61,2.42,1.61,0,0,0,0,0,12.1,4.03,4.84,0,0,0,3.23
145_PrFP_past.txt,1,21,10.19,1,99,1,21,23.81,95.24,80.95,66.67,23.81,19.05,19.05,0,0,0,0,4.76,19.05,4.76,0,19.05,9.52,9.52,9.52,4.76,19.05,9.52,4.76,0,0,0,0,19.05,0,19.05,14.29,4.76,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,4.76,0,0,0,4.76,9.52,4.76,0,0,0,0,0,0,38.1,0,4.76,0,0,4.76,28.57
145_PrFP_present.txt,1,209,42.25,1,99,3.16,26.13,15.31,93.78,78.95,62.2,11,7.66,7.18,0,0,0,0,3.35,15.31,11,1.44,13.4,10.05,9.57,10.05,2.87,22.01,6.22,3.35,2.87,0,1.44,1.44,11.48,0,11.48,1.91,1.44,1.44,3.35,0,4.78,0,4.31,0.96,3.35,1.91,0.96,0.96,0.48,0.48,0,0,2.39,0.96,0,0,0,0,0.96,0.48,0,0,0,0,3.35,3.35,0,0,1.91,0,0,0.96,0.96,0,2.87,1.91,1.91,0,0,0,0,0,0,1.44,0.48,0.48,0,0,0,0,0,0.48,5.26,14.35,0.48,4.31,11,0.96,0,0.48,7.18,14.35,0.48,2.39,0,0,0,0,0,17.7,6.7,7.66,0,0,0.48,2.87
146_PFPr_future.txt,1,281,2.42,1.93,95.98,12.74,23.42,14.59,94.31,79.72,67.62,18.51,12.46,10.32,0.71,0.36,0,1.07,6.05,12.46,2.14,0.36,13.52,12.81,11.39,13.52,2.14,18.51,7.47,4.98,4.63,2.14,1.42,1.07,16.37,2.85,13.52,1.07,2.14,2.14,3.56,0.71,4.63,0,4.27,1.78,2.49,2.49,0.36,2.14,1.07,0,0.36,0,8.54,1.42,0.36,0,0,0.36,0.36,3.91,0.71,0.36,0,0,0,0,0,0,3.56,0,1.07,2.14,0.36,0,1.07,0.71,0.71,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.36,11.03,10.68,0,0.36,8.9,0.36,0,1.07,4.63,1.07,10.68,1.42,1.07,0.71,0.36,0,0,6.76,3.91,1.42,0,0.36,0.36,0.71
146_PFPr_past.txt,1,253,27.35,2.1,86.16,43.83,21.08,17,93.28,70.75,59.68,15.02,12.25,12.25,0,0,0,0,2.77,13.83,3.56,0.4,13.44,9.88,6.32,9.09,1.19,16.21,6.72,4.74,5.93,4.35,1.58,0.4,11.86,2.37,9.49,0.79,0,1.19,0.79,2.77,2.77,0,7.11,4.35,2.77,4.74,2.77,1.98,1.58,0,0,0,7.91,2.37,0,0,0,0.4,0,4.35,0.79,3.16,0,0.4,0,0,0,0,9.49,1.19,0.4,6.32,1.19,0.4,1.19,0.4,0.4,0,0,0,0,0.79,0,0,0.4,0.4,0,0,0,0,0,0.4,8.7,6.72,0.4,1.58,4.35,1.19,0,0,3.56,9.88,0,1.19,0.4,0,0.4,0,0,7.51,4.35,1.98,0,0,0.4,0.79
146_PFPr_present.txt,1,245,10.56,13.3,78.4,4.4,24.5,13.88,96.73,79.59,67.35,17.55,11.02,7.35,1.22,0.41,0,0,6.53,10.2,4.08,0.41,12.65,10.2,8.16,12.24,1.63,17.14,8.57,4.49,7.35,3.67,2.45,1.63,15.1,2.86,12.24,2.45,2.45,0.82,2.45,0.41,6.53,0,8.57,3.27,5.31,3.27,0.82,2.45,0.82,0,0.41,0,10.61,2.04,1.22,0,0,0,0.41,8.16,0,1.22,0,0,0,0,0,0,4.49,0.41,0.41,3.67,0.41,0,1.22,0.82,0.82,0,0,0,0,0,0,0,0,1.22,0,0,0,0.41,0,0,7.35,6.12,0,1.63,4.49,0,0,1.22,0.82,9.39,3.27,0.41,0,0,0,0,0,8.16,4.08,2.86,0,0,0.41,0.82
150_PrFP_future.txt,1,267,27.76,10.28,80.44,20.23,14.83,18.73,95.51,77.9,61.05,13.11,6.74,5.99,0.75,0,0,0,6.37,11.24,4.87,0.37,14.23,8.24,12.73,8.24,1.12,16.85,8.99,5.62,2.62,1.5,0.37,0.75,22.1,2.25,19.48,3,0.75,2.25,5.62,4.12,3.75,0,5.99,3,3,3.37,1.87,1.12,0.75,0,0.37,0,5.99,1.5,0,0,0,0.37,0.75,3.37,0,0.75,0,0.37,0.75,0.37,0,0.37,2.62,0,0,2.25,0.37,0,2.25,1.5,1.5,0,0,0,0,0,0,0,0.37,1.12,0.75,0,0,0.37,0,0.37,10.86,8.99,0.37,2.62,5.24,0.75,0,1.5,4.49,2.25,7.49,1.12,1.5,1.12,0.37,0,0,9.74,6.37,0.75,0,0,1.87,0.75
150_PrFP_past.txt,1,238,28.76,7.31,93.5,38.47,18.31,14.71,92.86,71.85,57.56,13.87,8.82,7.56,0.42,0.42,0,0.42,5.04,12.61,3.78,0.84,14.29,7.98,8.4,10.5,1.26,15.97,5.88,5.88,4.62,3.78,0.42,0.42,18.49,1.68,16.39,3.78,0.84,1.68,5.46,0.42,4.2,0,7.14,4.2,2.94,2.94,2.52,0.42,0,0,0,0,8.4,2.94,0.42,0,0,0,2.1,4.2,0,2.1,0,0,0.84,0.84,0,0,3.78,1.26,0.42,2.1,0,0,2.94,2.1,1.68,0,0.42,0,0.84,0,0,0,0.84,1.26,0,0,0,0,0,0,8.82,9.24,0.42,1.68,5.88,0.84,0,1.26,5.04,8.82,0.84,0.42,0.42,0.42,0,0,0,11.34,5.46,3.78,0,0,0.84,1.26
150_PrFP_present.txt,1,380,18.43,6.45,97.21,39.38,18.1,13.68,95.53,80,61.58,14.74,6.84,5.53,0.79,0.26,0,0.26,7.89,11.58,5,0.53,13.42,9.21,11.84,9.74,1.32,19.21,8.16,5.26,2.37,1.58,0.26,0.53,18.68,2.11,16.58,4.74,2.11,1.84,3.68,2.37,4.21,0.79,5.79,3.16,1.84,3.42,1.32,1.32,0.26,0.53,0,0,4.47,2.37,0.79,0,0,0,0.79,1.58,0,0,0,0,0.79,0,0,0.79,2.89,1.05,0.26,1.05,0.53,0,2.11,0.53,0.53,0,0,0,0,0.26,0.79,0.53,0.53,0.79,0,0,0,0,0,0,10.79,14.21,0,2.11,9.47,0.79,0.26,1.84,4.47,7.63,3.68,1.32,1.05,0.79,0,0.26,0,11.32,5,3.68,0.26,0,1.05,1.32
151_PFPr_future.txt,1,92,18.75,1,99,84.9,18.4,16.3,94.57,82.61,63.04,20.65,18.48,15.22,0,0,0,1.09,2.17,10.87,5.43,0,15.22,8.7,8.7,8.7,2.17,20.65,7.61,1.09,2.17,1.09,0,1.09,10.87,1.09,9.78,3.26,1.09,1.09,0,0,4.35,0,10.87,7.61,3.26,4.35,2.17,2.17,1.09,0,0,0,9.78,4.35,3.26,0,0,0,1.09,4.35,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,3.26,3.26,1.09,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.7,0,2.17,5.43,0,0,2.17,11.96,7.61,6.52,0,0,0,0,0,0,15.22,5.43,4.35,0,0,3.26,2.17
151_PFPr_past.txt,1,104,14.06,1,99,1,14.86,16.35,97.12,82.69,68.27,21.15,15.38,13.46,0,0,1.92,0,5.77,16.35,7.69,0,11.54,10.58,10.58,5.77,1.92,21.15,3.85,0.96,2.88,1.92,0,0.96,23.08,0.96,22.12,4.81,1.92,3.85,4.81,2.88,4.81,0,6.73,0.96,5.77,4.81,0.96,3.85,0.96,2.88,0,0,10.58,3.85,0,0,1.92,0.96,0,5.77,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0.96,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,3.85,12.5,0,2.88,7.69,0,0,1.92,6.73,12.5,0.96,0,0,0,0,0,0,12.5,6.73,3.85,0,0,0,1.92
152_PFPr_future.txt,1,308,26.92,3.87,96.67,39.1,22,11.69,97.08,79.87,62.66,14.94,8.77,6.49,2.27,0,0,0,6.17,12.34,3.9,0.65,15.91,11.04,7.14,8.77,2.6,20.78,11.69,7.14,5.19,3.25,1.62,0.32,16.88,1.95,14.61,1.95,1.3,1.95,2.27,0.65,7.79,0,5.19,3.25,1.95,1.62,0,1.62,0.65,0,0,0,6.49,1.62,0,0,0.32,0,0.32,4.55,0,0.97,0,0,0.32,0,0,0.32,5.19,1.62,0.97,2.27,0,0.32,2.6,2.27,1.95,0.32,0,0,0,0,0,0,0.32,1.62,0.65,0.32,0,0.32,0.32,0,11.04,11.04,0.65,0.97,7.14,1.3,0,0.97,5.84,6.17,4.55,1.62,0,0,0,0,0,10.06,4.55,1.95,0,0,2.92,0.65
152_PFPr_past.txt,1,181,29.25,12.17,94.77,35.94,18.1,9.39,97.24,79.56,65.19,16.02,12.15,7.18,2.76,0,0,2.21,3.87,9.39,6.08,0,17.13,12.15,4.97,11.05,2.76,22.65,3.87,3.31,5.52,3.31,2.21,0,14.36,2.76,11.6,1.66,0.55,2.76,2.76,0,5.52,0,3.31,2.21,1.1,1.1,0.55,0.55,0.55,0,0,0,6.63,0,0,0,0,0,0,6.63,0,0.55,0,0,0.55,0,0,0.55,8.29,2.76,0.55,4.97,0,0,2.76,1.66,1.66,0,0,0,0,0.55,0,1.1,1.1,1.66,0,0,0,0,0,0,8.29,7.18,0,2.76,4.42,1.1,0,0,8.29,13.26,0,0.55,0,0,0,0,0,8.84,5.52,0.55,0,0,1.66,1.1
